pair_id,MQ,family,n_annotations,winner,margin,raw,order_consistent,path_A,path_B
mqp_5002046,B,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/M3/cogvideox/mq_1356cd5c5a07__cogvideox__s42.mp4,bench_results/bench003/M2/cosmos_super/mq_1356cd5c5a07__cosmos_super__s42.mp4
mqp_5002047,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M3/ltx/mq_1356cd5c5a07__ltx__s44.mp4,bench_results/bench003/M3/ltx/mq_1356cd5c5a07__ltx__s43.mp4
mqp_5002048,B,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/M3/wan5b/mq_13588732ff18__wan5b__s42.mp4,bench_results/bench003/M1/wan14b/mq_13588732ff18__wan14b__s42.mp4
mqp_5002055,A,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/M2/cosmos_super/mq_137ba83bb62e__cosmos_super__s43.mp4,bench_results/bench003/M3/wan5b/mq_137ba83bb62e__wan5b__s44.mp4
mqp_5002056,same,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/ltx/mq_137e4d3ae994__ltx__s44.mp4,bench_results/bench003/M1/hunyuan/mq_137e4d3ae994__hunyuan__s43.mp4
mqp_5002057,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/wan5b/mq_137e4d3ae994__wan5b__s42.mp4,bench_results/bench003/M3/wan5b/mq_137e4d3ae994__wan5b__s43.mp4
mqp_5002061,same,W-W,5,a,1.0,"['1', '2']",True,bench_results/bench003/M3/cogvideox/mq_1382c9969227__cogvideox__s43.mp4,bench_results/bench003/M3/wan5b/mq_1382c9969227__wan5b__s44.mp4
mqp_5002073,A,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_nano/mq_13a5324bf05d__cosmos_nano__s43.mp4,bench_results/bench003/M3/ltx/mq_13a5324bf05d__ltx__s42.mp4
mqp_5002076,same,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/ltx/mq_13e516139b8a__ltx__s43.mp4,bench_results/bench003/N1/videos/mq_13e516139b8a__pangu__s44.mp4
mqp_5002085,A,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/N1/videos/mq_13e6d8382830__pangu__s44.mp4,bench_results/bench003/M1/hunyuan/mq_13e6d8382830__hunyuan__s44.mp4
mqp_5002104,same,S-S,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M2/cosmos_super/mq_141401bdf4eb__cosmos_super__s43.mp4,bench_results/bench003/M1/wan14b/mq_141401bdf4eb__wan14b__s43.mp4
mqp_5002107,BB,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/cogvideox/mq_141401bdf4eb__cogvideox__s43.mp4,bench_results/bench003/M3/ltx/mq_141401bdf4eb__ltx__s42.mp4
mqp_5002128,same,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_nano/mq_144d532de90a__cosmos_nano__s43.mp4,bench_results/bench003/M2/cosmos_super/mq_144d532de90a__cosmos_super__s44.mp4
mqp_5002162,A,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/M1/hunyuan/mq_149fd2ce4f7f__hunyuan__s42.mp4,bench_results/bench003/N1/videos/mq_149fd2ce4f7f__pangu__s43.mp4
mqp_5002165,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M3/cogvideox/mq_14b62b0ff549__cogvideox__s43.mp4,bench_results/bench003/M3/cogvideox/mq_14b62b0ff549__cogvideox__s42.mp4
mqp_5002169,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench003/N1/videos/mq_14ba98470a83__pangu__s43.mp4,bench_results/bench003/N1/videos/mq_14ba98470a83__pangu__s44.mp4
mqp_5002170,A,seed,5,a,1.0,"['1', '2']",True,bench_results/bench003/M3/ltx/mq_14ba98470a83__ltx__s43.mp4,bench_results/bench003/M3/ltx/mq_14ba98470a83__ltx__s42.mp4
mqp_5002188,AA,W-M,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M2/cosmos_nano/mq_1502baf4c0c7__cosmos_nano__s42.mp4,bench_results/bench003/M3/wan5b/mq_1502baf4c0c7__wan5b__s44.mp4
mqp_5002201,same,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/wan14b/mq_155a0510384f__wan14b__s44.mp4,bench_results/bench003/M3/wan5b/mq_155a0510384f__wan5b__s42.mp4
mqp_5002209,B,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/ltx/mq_156927c45797__ltx__s44.mp4,bench_results/bench003/M3/ltx/mq_156927c45797__ltx__s43.mp4
mqp_5002213,same,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/M2/cosmos_super/mq_158d1fa249f4__cosmos_super__s42.mp4,bench_results/bench003/M2/cosmos_nano/mq_158d1fa249f4__cosmos_nano__s43.mp4
mqp_5002215,same,W-M,5,a,1.0,"['1', '2']",True,bench_results/bench003/M3/cogvideox/mq_158d1fa249f4__cogvideox__s42.mp4,bench_results/bench003/N1/videos/mq_158d1fa249f4__pangu__s43.mp4
mqp_5002223,AA,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M4/mq_15bdc4c29d9d__wan14b__s43.mp4,bench_results/bench003/M3/cogvideox/mq_15bdc4c29d9d__cogvideox__s44.mp4
mqp_5002249,same,M-M,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_nano/mq_16816cb1ea9e__cosmos_nano__s44.mp4,bench_results/bench003/N1/videos/mq_16816cb1ea9e__pangu__s44.mp4
mqp_5002267,AA,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M1/hunyuan/mq_17282f5822e9__hunyuan__s44.mp4,bench_results/bench003/M3/wan5b/mq_17282f5822e9__wan5b__s44.mp4
mqp_5002269,A,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_nano/mq_17307c8605b0__cosmos_nano__s42.mp4,bench_results/bench003/M2/cosmos_super/mq_17307c8605b0__cosmos_super__s42.mp4
mqp_5002283,A,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/M4/mq_173c93d034db__wan14b__s43.mp4,bench_results/bench003/M3/wan5b/mq_173c93d034db__wan5b__s44.mp4
mqp_5002296,same,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_super/mq_1797ac806185__cosmos_super__s43.mp4,bench_results/bench003/M1/hunyuan/mq_1797ac806185__hunyuan__s42.mp4
mqp_5002302,B,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_nano/mq_17980de0ded1__cosmos_nano__s44.mp4,bench_results/bench003/M2/cosmos_nano/mq_17980de0ded1__cosmos_nano__s43.mp4
mqp_5002308,B,W-M,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M3/cogvideox/mq_17a4bd6a7911__cogvideox__s43.mp4,bench_results/bench003/N1/videos/mq_17a4bd6a7911__pangu__s44.mp4
mqp_5002313,same,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_super/mq_17bbc894c30e__cosmos_super__s42.mp4,bench_results/bench003/M3/ltx/mq_17bbc894c30e__ltx__s43.mp4
mqp_5002317,A,W-M,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/wan5b/mq_17c1984c0749__wan5b__s44.mp4,bench_results/bench003/N1/videos/mq_17c1984c0749__pangu__s43.mp4
mqp_5002322,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench003/N1/videos/mq_17c7b6e71d01__pangu__s42.mp4,bench_results/bench003/N1/videos/mq_17c7b6e71d01__pangu__s44.mp4
mqp_5002349,B,W-M,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_nano/mq_189441407897__cosmos_nano__s42.mp4,bench_results/bench003/M3/wan5b/mq_189441407897__wan5b__s44.mp4
mqp_5002353,BB,seed,5,a,1.0,"['1', '2']",True,bench_results/bench003/M3/cogvideox/mq_18ab4912afb9__cogvideox__s43.mp4,bench_results/bench003/M3/cogvideox/mq_18ab4912afb9__cogvideox__s44.mp4
mqp_5002362,A,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M2/cosmos_super/mq_18b4ce089f87__cosmos_super__s42.mp4,bench_results/bench003/N1/videos/mq_18b4ce089f87__pangu__s42.mp4
mqp_5002365,B,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/N1/videos/mq_18c29ab1f2a6__pangu__s44.mp4,bench_results/bench003/M1/hunyuan/mq_18c29ab1f2a6__hunyuan__s42.mp4
mqp_5002374,B,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/M3/wan5b/mq_18fee37b3f64__wan5b__s44.mp4,bench_results/bench003/M3/ltx/mq_18fee37b3f64__ltx__s43.mp4
mqp_5002392,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench003/M2/cosmos_nano/mq_1957d60a85ad__cosmos_nano__s43.mp4,bench_results/bench003/M2/cosmos_nano/mq_1957d60a85ad__cosmos_nano__s44.mp4
mqp_5002404,B,M-M,5,a,1.0,"['1', '2']",True,bench_results/bench003/N1/videos/mq_198bca488437__pangu__s43.mp4,bench_results/bench003/M2/cosmos_nano/mq_198bca488437__cosmos_nano__s42.mp4
mqp_5002408,B,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/M3/cogvideox/mq_19978083b987__cogvideox__s43.mp4,bench_results/bench003/M2/cosmos_super/mq_19978083b987__cosmos_super__s43.mp4
mqp_5002411,A,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/ltx/mq_19978083b987__ltx__s43.mp4,bench_results/bench003/M4/mq_19978083b987__wan14b__s44.mp4
mqp_5002414,A,seed,4,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/cogvideox/mq_19a7488a229a__cogvideox__s42.mp4,bench_results/bench003/M3/cogvideox/mq_19a7488a229a__cogvideox__s43.mp4
mqp_5002417,B,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/M4/mq_19c832ac5f99__wan14b__s43.mp4,bench_results/bench003/M1/hunyuan/mq_19c832ac5f99__hunyuan__s42.mp4
mqp_5002427,same,W-M,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_nano/mq_19e1cbf4acc4__cosmos_nano__s44.mp4,bench_results/bench003/M3/wan5b/mq_19e1cbf4acc4__wan5b__s42.mp4
mqp_5002431,A,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/M2/cosmos_super/mq_19f9ee1e65bb__cosmos_super__s44.mp4,bench_results/bench003/M1/hunyuan/mq_19f9ee1e65bb__hunyuan__s42.mp4
mqp_5002435,A,W-S,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M4/mq_1a020d7b0e34__wan14b__s42.mp4,bench_results/bench003/M3/wan5b/mq_1a020d7b0e34__wan5b__s42.mp4
mqp_5002443,AA,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/M2/cosmos_super/mq_1a2978d6ab62__cosmos_super__s42.mp4,bench_results/bench003/M4/mq_1a2978d6ab62__wan14b__s43.mp4
mqp_5002461,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench003/N1/videos/mq_1a70391806a7__pangu__s42.mp4,bench_results/bench003/N1/videos/mq_1a70391806a7__pangu__s43.mp4
mqp_5002471,BB,M-S,5,tie,0.0,"['2', '2']",False,bench_results/bench003/M3/ltx/mq_1ab87ed629f8__ltx__s42.mp4,bench_results/bench003/M2/cosmos_nano/mq_1ab87ed629f8__cosmos_nano__s43.mp4
mqp_5002479,same,W-W,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M3/wan5b/mq_1b01467d10d1__wan5b__s44.mp4,bench_results/bench003/M3/cogvideox/mq_1b01467d10d1__cogvideox__s43.mp4
mqp_5002481,B,W-M,5,a,1.0,"['1', '2']",True,bench_results/bench003/N1/videos/mq_1b145081f3d1__pangu__s42.mp4,bench_results/bench003/M3/wan5b/mq_1b145081f3d1__wan5b__s43.mp4
mqp_5002490,same,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/ltx/mq_1b3246523469__ltx__s43.mp4,bench_results/bench003/M2/cosmos_super/mq_1b3246523469__cosmos_super__s43.mp4
mqp_5002493,BB,W-M,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/cogvideox/mq_1b3a527f0e5c__cogvideox__s42.mp4,bench_results/bench003/M2/cosmos_nano/mq_1b3a527f0e5c__cosmos_nano__s43.mp4
mqp_5002509,same,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/N1/videos/mq_1bbe27d60d7a__pangu__s43.mp4,bench_results/bench003/M3/ltx/mq_1bbe27d60d7a__ltx__s44.mp4
mqp_5002522,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/ltx/mq_1bdcc619efc8__ltx__s44.mp4,bench_results/bench003/M3/ltx/mq_1bdcc619efc8__ltx__s42.mp4
mqp_5002524,A,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_super/mq_1be697319c87__cosmos_super__s43.mp4,bench_results/bench003/N1/videos/mq_1be697319c87__pangu__s42.mp4
mqp_5002532,same,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M4/mq_1bf1da7b77e1__wan14b__s43.mp4,bench_results/bench003/M2/cosmos_super/mq_1bf1da7b77e1__cosmos_super__s42.mp4
mqp_5002538,same,W-S,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M3/ltx/mq_1c240d3eabb0__ltx__s43.mp4,bench_results/bench003/M3/wan5b/mq_1c240d3eabb0__wan5b__s42.mp4
mqp_5002543,AA,W-M,5,a,1.0,"['1', '2']",True,bench_results/bench003/N2/videos/mq_1c769bb5df3b__pangu__s44.mp4,bench_results/bench003/M3/cogvideox/mq_1c769bb5df3b__cogvideox__s42.mp4
mqp_5002558,B,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M2/cosmos_nano/mq_1d1a50ecd599__cosmos_nano__s43.mp4,bench_results/bench003/M2/cosmos_super/mq_1d1a50ecd599__cosmos_super__s44.mp4
mqp_5002570,B,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_super/mq_1d39ffb2a411__cosmos_super__s42.mp4,bench_results/bench003/M2/cosmos_super/mq_1d39ffb2a411__cosmos_super__s44.mp4
mqp_5002597,BB,W-W,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/cogvideox/mq_1dfdb35f2022__cogvideox__s43.mp4,bench_results/bench003/M3/wan5b/mq_1dfdb35f2022__wan5b__s42.mp4
mqp_5002607,same,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_super/mq_1e1e40719af9__cosmos_super__s42.mp4,bench_results/bench003/M3/wan5b/mq_1e1e40719af9__wan5b__s44.mp4
mqp_5002609,B,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/ltx/mq_1e210be3a807__ltx__s42.mp4,bench_results/bench003/M2/cosmos_super/mq_1e210be3a807__cosmos_super__s44.mp4
mqp_5002623,B,S-S,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M3/ltx/mq_1e505dc677f6__ltx__s42.mp4,bench_results/bench003/M1/hunyuan/mq_1e505dc677f6__hunyuan__s44.mp4
mqp_5002634,same,W-M,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_nano/mq_1e7f1514d836__cosmos_nano__s44.mp4,bench_results/bench003/M3/wan5b/mq_1e7f1514d836__wan5b__s44.mp4
mqp_5002650,B,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_super/mq_1ed4035e71ff__cosmos_super__s44.mp4,bench_results/bench003/M4/mq_1ed4035e71ff__wan14b__s44.mp4
mqp_5002676,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M2/cosmos_super/mq_1f87b3b4e696__cosmos_super__s42.mp4,bench_results/bench003/M2/cosmos_super/mq_1f87b3b4e696__cosmos_super__s44.mp4
mqp_5002687,B,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M4/mq_1fba3785a96b__wan14b__s43.mp4,bench_results/bench003/N2/videos/mq_1fba3785a96b__pangu__s44.mp4
mqp_5002700,AA,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_super/mq_2079fcffd7e7__cosmos_super__s44.mp4,bench_results/bench003/N2/videos/mq_2079fcffd7e7__pangu__s44.mp4
mqp_5002712,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/ltx/mq_20c79666f68c__ltx__s44.mp4,bench_results/bench003/M3/ltx/mq_20c79666f68c__ltx__s42.mp4
mqp_5002717,A,W-W,5,a,1.0,"['1', '2']",True,bench_results/bench003/M3/wan5b/mq_20ec0989d056__wan5b__s43.mp4,bench_results/bench003/M3/cogvideox/mq_20ec0989d056__cogvideox__s43.mp4
mqp_5002719,B,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M1/hunyuan/mq_20ec0989d056__hunyuan__s43.mp4,bench_results/bench003/M4/mq_20ec0989d056__wan14b__s44.mp4
mqp_5002724,same,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M4/mq_210bb1138fe3__wan14b__s42.mp4,bench_results/bench003/N2/videos/mq_210bb1138fe3__pangu__s42.mp4
mqp_5002728,A,seed,5,a,1.0,"['1', '2']",True,bench_results/bench003/M3/wan5b/mq_219ab659f6a7__wan5b__s43.mp4,bench_results/bench003/M3/wan5b/mq_219ab659f6a7__wan5b__s42.mp4
mqp_5002761,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/ltx/mq_2303a00133d8__ltx__s44.mp4,bench_results/bench003/M3/ltx/mq_2303a00133d8__ltx__s42.mp4
mqp_5002780,A,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M1/hunyuan/mq_233f91158b4d__hunyuan__s42.mp4,bench_results/bench003/M3/ltx/mq_233f91158b4d__ltx__s43.mp4
mqp_5002789,BB,W-M,5,tie,0.0,"['2', '2']",False,bench_results/bench003/M3/cogvideox/mq_234433127ca4__cogvideox__s43.mp4,bench_results/bench003/M2/cosmos_nano/mq_234433127ca4__cosmos_nano__s44.mp4
mqp_5002802,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M4/mq_239450c4b553__wan14b__s42.mp4,bench_results/bench003/M4/mq_239450c4b553__wan14b__s44.mp4
mqp_5002811,same,M-S,5,tie,0.0,"['2', '2']",False,bench_results/bench003/M2/cosmos_super/mq_23ebdff54eb4__cosmos_super__s44.mp4,bench_results/bench003/N2/videos/mq_23ebdff54eb4__pangu__s44.mp4
mqp_5002819,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench003/N2/videos/mq_23fc84d5c3b1__pangu__s43.mp4,bench_results/bench003/N2/videos/mq_23fc84d5c3b1__pangu__s44.mp4
mqp_5002824,same,M-M,5,b,-1.0,"['2', '1']",True,bench_results/bench003/N2/videos/mq_2409d22f3640__pangu__s42.mp4,bench_results/bench003/M2/cosmos_nano/mq_2409d22f3640__cosmos_nano__s42.mp4
mqp_5002841,A,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_nano/mq_24c188daea76__cosmos_nano__s42.mp4,bench_results/bench003/M2/cosmos_nano/mq_24c188daea76__cosmos_nano__s43.mp4
mqp_5002845,B,S-S,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M2/cosmos_super/mq_24de12019c12__cosmos_super__s42.mp4,bench_results/bench003/M1/hunyuan/mq_24de12019c12__hunyuan__s43.mp4
mqp_5002851,A,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/M4/mq_2510ed9131b6__wan14b__s42.mp4,bench_results/bench003/M3/wan5b/mq_2510ed9131b6__wan5b__s42.mp4
mqp_5002854,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench003/M2/cosmos_super/mq_252202358636__cosmos_super__s43.mp4,bench_results/bench003/M2/cosmos_super/mq_252202358636__cosmos_super__s42.mp4
mqp_5002875,A,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/ltx/mq_25cf9dc724ab__ltx__s42.mp4,bench_results/bench003/N2/videos/mq_25cf9dc724ab__pangu__s42.mp4
mqp_5002878,B,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/M3/ltx/mq_25dd8bbe96da__ltx__s43.mp4,bench_results/bench003/M1/hunyuan/mq_25dd8bbe96da__hunyuan__s43.mp4
mqp_5002886,A,S-S,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M4/mq_261f844d0540__wan14b__s42.mp4,bench_results/bench003/M3/ltx/mq_261f844d0540__ltx__s42.mp4
mqp_5002890,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M2/cosmos_super/mq_2643a9900111__cosmos_super__s43.mp4,bench_results/bench003/M2/cosmos_super/mq_2643a9900111__cosmos_super__s44.mp4
mqp_5002892,same,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/M3/wan5b/mq_274bead4a13c__wan5b__s44.mp4,bench_results/bench003/M2/cosmos_super/mq_274bead4a13c__cosmos_super__s42.mp4
mqp_5002897,B,seed,5,a,1.0,"['1', '2']",True,bench_results/bench003/M4/mq_277852f9e340__wan14b__s43.mp4,bench_results/bench003/M4/mq_277852f9e340__wan14b__s44.mp4
mqp_5002899,B,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M1/hunyuan/mq_277852f9e340__hunyuan__s42.mp4,bench_results/bench003/M1/hunyuan/mq_277852f9e340__hunyuan__s44.mp4
mqp_5002907,B,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench003/N2/videos/mq_2798a0f65318__pangu__s42.mp4,bench_results/bench003/N2/videos/mq_2798a0f65318__pangu__s43.mp4
mqp_5002912,A,W-S,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M1/hunyuan/mq_27b8f3e56c77__hunyuan__s44.mp4,bench_results/bench003/M3/cogvideox/mq_27b8f3e56c77__cogvideox__s42.mp4
mqp_5002926,B,W-M,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_nano/mq_285fe25c5ffd__cosmos_nano__s44.mp4,bench_results/bench003/M3/cogvideox/mq_285fe25c5ffd__cogvideox__s44.mp4
mqp_5002932,AA,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/M2/cosmos_super/mq_28c830b9e60a__cosmos_super__s43.mp4,bench_results/bench003/M2/cosmos_nano/mq_28c830b9e60a__cosmos_nano__s43.mp4
mqp_5002944,same,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/N2/videos/mq_2981171cddc4__pangu__s42.mp4,bench_results/bench003/M3/ltx/mq_2981171cddc4__ltx__s44.mp4
mqp_5002950,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/wan5b/mq_29aeedcb0e43__wan5b__s42.mp4,bench_results/bench003/M3/wan5b/mq_29aeedcb0e43__wan5b__s44.mp4
mqp_5002964,same,S-S,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M2/cosmos_super/mq_2af60e64f804__cosmos_super__s43.mp4,bench_results/bench003/M3/ltx/mq_2af60e64f804__ltx__s44.mp4
mqp_5002970,A,W-M,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/cogvideox/mq_2b078d936f9e__cogvideox__s42.mp4,bench_results/bench003/M2/cosmos_nano/mq_2b078d936f9e__cosmos_nano__s44.mp4
mqp_5002977,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench003/M2/cosmos_nano/mq_2b570a457bd2__cosmos_nano__s43.mp4,bench_results/bench003/M2/cosmos_nano/mq_2b570a457bd2__cosmos_nano__s44.mp4
mqp_5002979,same,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/ltx/mq_2b570a457bd2__ltx__s44.mp4,bench_results/bench003/M2/cosmos_nano/mq_2b570a457bd2__cosmos_nano__s42.mp4
mqp_5002989,same,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_super/mq_2bef18b4ea1e__cosmos_super__s42.mp4,bench_results/bench003/M4/mq_2bef18b4ea1e__wan14b__s42.mp4
mqp_5002997,B,M-S,5,tie,0.0,"['2', '2']",False,bench_results/bench003/M2/cosmos_nano/mq_2c020cf0cb93__cosmos_nano__s44.mp4,bench_results/bench003/M2/cosmos_super/mq_2c020cf0cb93__cosmos_super__s43.mp4
mqp_5003007,same,M-S,5,tie,0.0,"['2', '2']",False,bench_results/bench003/M4/mq_2c73414e8689__wan14b__s42.mp4,bench_results/bench003/N2/videos/mq_2c73414e8689__pangu__s43.mp4
mqp_5003008,BB,W-W,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/cogvideox/mq_2c80a3d39c22__cogvideox__s44.mp4,bench_results/bench003/M3/wan5b/mq_2c80a3d39c22__wan5b__s44.mp4
mqp_5003013,B,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M1/hunyuan/mq_2c8ae70fc618__hunyuan__s44.mp4,bench_results/bench003/M1/hunyuan/mq_2c8ae70fc618__hunyuan__s43.mp4
mqp_5003016,same,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/M4/mq_2cbe83eda1cf__wan14b__s44.mp4,bench_results/bench003/M2/cosmos_super/mq_2cbe83eda1cf__cosmos_super__s44.mp4
mqp_5003021,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench003/N2/videos/mq_2cc35350b830__pangu__s42.mp4,bench_results/bench003/N2/videos/mq_2cc35350b830__pangu__s44.mp4
mqp_5003022,B,W-S,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M3/cogvideox/mq_2cc35350b830__cogvideox__s42.mp4,bench_results/bench003/M4/mq_2cc35350b830__wan14b__s42.mp4
mqp_5003024,BB,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench003/M3/ltx/mq_2cc73e93a41f__ltx__s44.mp4,bench_results/bench003/M1/hunyuan/mq_2cc73e93a41f__hunyuan__s43.mp4
mqp_5003025,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench003/M3/cogvideox/mq_2cc73e93a41f__cogvideox__s42.mp4,bench_results/bench003/M3/cogvideox/mq_2cc73e93a41f__cogvideox__s43.mp4
mqp_5003030,same,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench003/M1/hunyuan/mq_2ce95df40c73__hunyuan__s42.mp4,bench_results/bench003/M2/cosmos_super/mq_2ce95df40c73__cosmos_super__s44.mp4
mqp_5003048,B,W-M,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/wan5b/mq_2d252b43bf32__wan5b__s42.mp4,bench_results/bench004/M2/cosmos_nano/mq_2d252b43bf32__cosmos_nano__s44.mp4
mqp_5003053,A,W-S,5,tie,0.0,"['2', '2']",False,bench_results/bench004/M3/ltx/mq_2d43cd62480d__ltx__s44.mp4,bench_results/bench004/M3/cogvideox/mq_2d43cd62480d__cogvideox__s44.mp4
mqp_5003055,same,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M1/wan14b/mq_2d462bf1c225__wan14b__s42.mp4,bench_results/bench004/M3/ltx/mq_2d462bf1c225__ltx__s43.mp4
mqp_5003060,same,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M1/wan14b/mq_2d629231ad2d__wan14b__s44.mp4,bench_results/bench004/M2/cosmos_nano/mq_2d629231ad2d__cosmos_nano__s42.mp4
mqp_5003065,same,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench004/N1/videos/mq_2d9bfd6d4afd__pangu__s43.mp4,bench_results/bench004/M3/ltx/mq_2d9bfd6d4afd__ltx__s44.mp4
